LOAN_ID,SAFE_DECISION,AMBITIOUS_DECISION
943506,False,False
943510,True,True
943519,True,True
943521,True,True
943527,True,True
943537,True,True
943541,True,True
943543,True,True
943555,True,True
943564,False,True
943565,True,True
943567,True,True
943570,True,True
943572,False,False
943573,False,False
943576,True,True
943595,True,True
943602,True,True
943609,True,True
943620,True,True
943625,True,True
943627,True,True
943633,True,True
943634,True,True
943649,False,False
943653,True,True
943660,False,True
943672,True,True
943676,True,True
943681,False,False
943684,False,True
943686,True,True
943698,True,True
943699,True,True
943714,True,True
943717,True,True
943722,True,True
943728,False,False
943736,True,True
943747,False,False
943750,True,True
943751,True,True
943754,True,True
943780,False,False
943781,True,True
943787,True,True
943790,False,False
943795,False,False
943809,False,True
943812,True,True
943822,False,False
943825,True,True
943826,False,False
943837,False,False
943841,True,True
943844,True,True
943851,True,True
943860,True,True
943863,True,True
943876,True,True
943877,True,True
943891,True,True
943894,True,True
943906,True,True
943912,True,True
943919,True,True
943921,True,True
943927,True,True
943934,True,True
943935,True,True
943950,True,True
943964,True,True
943965,True,True
943968,True,True
943974,True,True
943975,True,True
943988,True,True
944000,True,True
944008,True,True
944009,True,True
944016,True,True
944019,False,False
944020,True,True
944024,True,True
944030,True,True
944036,True,True
944039,True,True
944049,False,False
944058,False,False
944061,True,True
944064,True,True
944065,True,True
944066,True,True
944073,True,True
944081,True,True
944082,False,False
944086,True,True
944096,True,True
944098,True,True
944103,True,True
944114,True,True
944115,True,True
944118,True,True
944125,True,True
944127,False,True
944136,True,True
944137,True,True
944140,True,True
944164,False,True
944171,True,True
944178,True,True
944179,True,True
944180,True,True
944185,True,True
944187,True,True
944188,True,True
944193,True,True
944194,True,True
944196,True,True
944197,True,True
944199,True,True
944207,True,True
944212,True,True
944213,True,True
944214,True,True
944221,True,True
944232,True,True
944234,True,True
944246,True,True
944249,True,True
944252,True,True
944253,True,True
944256,True,True
944268,True,True
944269,True,True
944271,True,True
944274,True,True
944277,True,True
944280,True,True
944281,False,False
944282,True,True
944284,True,True
944288,True,True
944290,True,True
944292,True,True
944293,True,True
944294,True,True
944300,True,True
944303,True,True
944307,True,True
944322,True,True
944325,True,True
944329,True,True
944335,False,True
944336,True,True
944337,False,False
944340,True,True
944342,True,True
944348,True,True
944353,True,True
944354,True,True
944360,True,True
944363,True,True
944367,True,True
944385,True,True
944387,True,True
944392,False,True
944393,True,True
944394,True,True
944395,True,True
944398,True,True
944400,True,True
944403,False,False
944405,True,True
944406,True,True
944414,True,True
944416,True,True
944418,True,True
944419,True,True
944423,False,False
944429,True,True
944432,False,True
944443,True,True
944454,True,True
944457,True,True
944460,True,True
944461,True,True
944465,True,True
944468,True,True
944470,True,True
944476,True,True
944485,True,True
944486,True,True
944495,True,True
944503,True,True
944507,True,True
944510,True,True
944522,True,True
944532,True,True
944534,True,True
944540,True,True
944543,True,True
944544,True,True
944546,False,False
944549,True,True
944556,True,True
944559,True,True
944570,True,True
944573,True,True
944590,False,True
944596,False,False
944600,True,True
944616,True,True
944624,True,True
944630,True,True
944636,True,True
944651,True,True
944655,True,True
944656,False,True
944657,False,True
944664,False,False
944665,True,True
944674,False,False
944676,False,True
944679,True,True
944686,True,True
944689,True,True
944694,True,True
944702,True,True
944726,True,True
944727,True,True
944735,True,True
944738,True,True
944741,True,True
944742,True,True
944748,True,True
944753,False,True
944763,False,False
944768,True,True
944776,True,True
944777,True,True
944783,True,True
944784,False,False
944792,True,True
944794,True,True
944804,True,True
944807,True,True
944808,True,True
944812,True,True
944817,True,True
944818,False,False
944826,True,True
944830,True,True
944839,False,False
944849,True,True
944856,True,True
944857,True,True
944861,True,True
944864,False,False
944869,True,True
944877,True,True
944880,False,True
944882,True,True
944892,False,True
944893,True,True
944897,False,False
944911,True,True
944912,True,True
944920,True,True
944928,True,True
944937,True,True
944945,True,True
944952,True,True
944961,True,True
944965,True,True
944970,True,True
944973,True,True
944994,False,False
944995,False,False
944998,False,False
945004,True,True
945007,False,False
945010,True,True
945012,True,True
945021,True,True
945022,True,True
945023,False,True
945033,False,False
945034,True,True
945037,True,True
945042,True,True
945046,False,False
945057,True,True
945071,True,True
945076,True,True
945080,True,True
945083,True,True
945097,True,True
945098,True,True
945108,True,True
945119,True,True
945125,True,True
945139,True,True
945141,True,True
945158,True,True
945167,True,True
945168,True,True
945180,True,True
945185,True,True
945216,True,True
945221,True,True
945222,True,True
945232,True,True
945236,True,True
945238,True,True
945267,True,True
945282,False,True
945284,True,True
945301,True,True
945311,True,True
945313,True,True
945316,True,True
945321,True,True
945324,False,True
945330,True,True
945337,True,True
945351,True,True
945358,True,True
945371,True,True
945373,True,True
945376,True,True
945380,True,True
945387,False,True
945401,True,True
945421,True,True
945424,True,True
945425,True,True
945426,True,True
945427,True,True
945428,True,True
945438,True,True
945448,True,True
945450,True,True
945451,True,True
945461,True,True
945463,True,True
945465,True,True
945477,True,True
945493,True,True
945496,True,True
945507,False,True
945513,True,True
945514,True,True
945522,False,True
945524,True,True
945529,True,True
945542,True,True
945561,False,False
945571,True,True
945572,True,True
945574,True,True
945578,True,True
945580,True,True
945597,True,True
945602,False,False
945616,True,True
945620,True,True
945630,False,False
945631,True,True
945632,True,True
945635,True,True
945639,False,True
945641,True,True
945649,True,True
945656,False,False
945665,True,True
945670,False,True
945674,True,True
945679,True,True
945681,True,True
945703,True,True
945707,True,True
945714,True,True
945716,True,True
945720,True,True
945736,True,True
945739,True,True
945755,True,True
945759,True,True
945788,True,True
945791,True,True
945793,True,True
945796,True,True
945804,True,True
945809,True,True
945836,False,False
945838,False,True
945840,True,True
945842,True,True
945847,True,True
945855,True,True
945864,True,True
945890,True,True
945892,True,True
945895,False,False
945903,False,False
945907,False,False
945925,True,True
945941,True,True
945957,True,True
945964,True,True
945965,False,False
945982,True,True
945987,True,True
945996,True,True
945997,True,True
946002,True,True
946013,True,True
946014,True,True
946017,True,True
946036,True,True
946037,True,True
946039,True,True
946040,True,True
946041,True,True
946045,True,True
946062,True,True
946063,False,True
946072,True,True
946073,False,False
946095,False,False
946102,True,True
946104,True,True
946119,True,True
946120,False,True
946124,True,True
946138,True,True
946142,True,True
946148,False,False
946150,True,True
946153,True,True
946159,True,True
946160,True,True
946166,True,True
946168,False,False
946170,True,True
946175,True,True
946179,True,True
946180,False,False
946185,True,True
946198,True,True
946200,True,True
946210,True,True
946212,False,True
946215,True,True
946220,True,True
946223,True,True
946228,True,True
946229,True,True
946237,True,True
946270,True,True
946272,True,True
946276,True,True
946285,True,True
946290,True,True
946292,False,False
946295,True,True
946313,True,True
946320,True,True
946325,False,False
946326,True,True
946336,True,True
946339,True,True
946342,True,True
946348,True,True
946371,True,True
946372,True,True
946376,True,True
946382,False,True
946385,False,True
946402,True,True
946411,False,False
946418,False,True
946434,False,False
946438,True,True
946442,True,True
946444,True,True
946449,True,True
946455,True,True
946460,False,True
946470,False,True
946494,False,True
946508,True,True
946516,True,True
946522,True,True
946529,False,False
946540,True,True
946542,True,True
946556,True,True
946565,True,True
946566,True,True
946580,False,True
946581,True,True
946589,False,False
946601,True,True
946604,False,False
946615,True,True
946632,False,True
946634,False,True
946653,True,True
946666,True,True
946667,False,False
946669,True,True
946673,True,True
946676,True,True
946677,True,True
946718,False,False
946726,True,True
946729,True,True
946730,True,True
946735,True,True
946738,False,False
946739,True,True
946743,True,True
946752,False,False
946764,True,True
946766,False,False
946773,True,True
946778,True,True
946779,True,True
946781,True,True
946785,True,True
946796,True,True
946799,True,True
946800,True,True
946802,True,True
946814,True,True
946819,True,True
946821,True,True
946825,True,True
946833,True,True
946840,True,True
946845,True,True
946855,True,True
946857,True,True
946866,True,True
946869,True,True
946883,True,True
946897,True,True
946900,False,False
946906,True,True
946913,True,True
946921,True,True
946925,True,True
946926,False,False
946929,False,False
946932,True,True
946935,False,False
946941,True,True
946943,True,True
946949,True,True
946959,False,False
946981,True,True
946990,True,True
946996,True,True
946997,True,True
946999,True,True
947002,False,False
947003,False,False
947013,True,True
947044,True,True
947046,True,True
947053,False,False
947054,False,False
947062,True,True
947063,True,True
947071,True,True
947072,False,False
947076,True,True
947078,True,True
947079,True,True
947085,True,True
947086,False,False
947089,False,False
947101,True,True
947106,False,False
947115,False,True
947116,True,True
947121,True,True
947124,True,True
947129,False,False
947131,True,True
947132,True,True
947133,False,False
947134,True,True
947140,False,False
947142,True,True
947144,True,True
947158,True,True
947160,True,True
947161,False,False
947162,True,True
947163,True,True
947165,True,True
947168,False,True
947172,False,True
947178,False,False
947179,True,True
947185,True,True
947187,True,True
947189,True,True
947193,True,True
947200,False,True
947208,True,True
947216,True,True
947218,True,True
947224,False,True
947225,False,True
947226,True,True
947229,False,False
947234,True,True
947237,True,True
947238,False,False
947239,True,True
947249,False,False
947250,True,True
947251,True,True
947254,True,True
947262,True,True
947269,True,True
947275,False,False
947277,True,True
947278,True,True
947284,True,True
947289,True,True
947291,True,True
947293,True,True
947295,True,True
947297,True,True
947302,False,False
947308,False,False
947311,True,True
947317,True,True
947318,True,True
947324,True,True
947329,False,False
947331,True,True
947333,False,False
947338,False,False
947339,True,True
947342,True,True
947345,True,True
947347,True,True
947348,True,True
947349,True,True
947350,True,True
947354,True,True
947357,True,True
947358,True,True
947360,True,True
947362,True,True
947363,True,True
947365,True,True
947378,True,True
947384,False,False
947387,False,False
947395,True,True
947409,True,True
947419,True,True
947420,True,True
947424,False,True
947431,True,True
947439,True,True
947440,True,True
947443,True,True
947449,True,True
947462,True,True
947463,True,True
947465,True,True
947474,False,False
947475,True,True
947478,True,True
947483,True,True
947484,True,True
947493,True,True
947496,True,True
947500,True,True
947505,False,False
947506,False,False
947509,True,True
947511,True,True
947588,True,True
947589,True,True
947594,True,True
947595,True,True
947600,True,True
947608,True,True
947620,True,True
947621,True,True
947626,True,True
947628,False,False
947640,True,True
947642,True,True
947661,True,True
947665,True,True
947668,True,True
947669,True,True
947676,True,True
947685,True,True
947696,False,False
947706,True,True
947714,True,True
947721,True,True
947722,True,True
947723,True,True
947731,True,True
947739,False,True
947741,True,True
947742,True,True
947745,True,True
947747,True,True
947748,True,True
947750,True,True
947751,True,True
947755,True,True
947759,True,True
947762,True,True
947766,True,True
947773,True,True
947784,True,True
947791,True,True
947794,False,False
947795,True,True
947812,True,True
947829,True,True
947831,False,False
947835,True,True
947854,False,True
947862,True,True
947867,True,True
947871,True,True
947875,True,True
947879,True,True
947882,True,True
947887,False,True
947896,True,True
947898,True,True
947902,False,False
947903,True,True
947906,True,True
947908,True,True
947914,True,True
947921,False,False
947924,False,False
947927,True,True
947932,False,True
947933,False,False
947938,True,True
947947,False,False
947951,True,True
947952,True,True
947953,True,True
947961,True,True
947964,True,True
947969,False,False
947970,True,True
947971,True,True
947988,True,True
947989,False,True
947996,True,True
947997,True,True
948001,False,False
948003,True,True
948004,True,True
948007,False,True
948008,True,True
948010,False,True
948012,True,True
948020,True,True
948024,False,False
948025,True,True
948030,True,True
948031,False,True
948042,True,True
948055,True,True
948065,True,True
948069,True,True
948072,True,True
948080,True,True
948081,True,True
948087,True,True
948090,True,True
948101,True,True
948103,True,True
948106,True,True
948112,False,False
948114,False,False
948115,True,True
948124,True,True
948126,False,True
948128,True,True
948133,False,False
948134,True,True
948135,False,False
948142,True,True
948143,True,True
948147,True,True
948152,True,True
948168,True,True
948178,True,True
948179,True,True
948183,True,True
948186,True,True
948190,True,True
948193,True,True
948202,True,True
948211,False,True
948214,False,False
948215,False,True
948217,True,True
948218,True,True
948219,True,True
948225,True,True
948227,False,False
948235,True,True
948237,True,True
948238,True,True
948240,False,True
948241,True,True
948242,True,True
948253,True,True
948258,False,False
948262,True,True
948275,True,True
948276,False,False
948283,True,True
948285,False,False
948286,True,True
948287,True,True
948295,True,True
948298,True,True
948307,True,True
948308,True,True
948309,True,True
948316,True,True
948321,True,True
948322,True,True
948334,False,False
948339,True,True
948340,True,True
948341,True,True
948344,True,True
948347,True,True
948349,True,True
948354,False,False
948359,True,True
948361,True,True
948374,True,True
948375,False,True
948377,True,True
948381,True,True
948383,True,True
948395,True,True
948399,True,True
948404,True,True
948406,True,True
948409,True,True
948412,True,True
948418,True,True
948419,True,True
948437,False,False
948440,True,True
948443,False,False
948448,True,True
948465,False,True
948467,True,True
948473,True,True
948484,True,True
948486,True,True
948491,True,True
948503,True,True
948504,True,True
948510,True,True
948516,False,False
948517,True,True
948523,True,True
948529,False,False
948543,True,True
948551,True,True
948552,False,True
948565,True,True
948571,False,False
948577,True,True
948583,False,True
948586,True,True
948591,True,True
948604,True,True
948608,False,False
948617,True,True
948640,True,True
948642,True,True
948644,True,True
948658,True,True
948663,False,True
948667,False,False
948669,True,True
948676,False,False
948678,True,True
948680,True,True
948689,True,True
948691,True,True
948696,True,True
948702,True,True
948705,True,True
948707,False,False
948712,True,True
948716,True,True
948720,True,True
948722,True,True
948731,True,True
948732,True,True
948735,True,True
948748,True,True
948749,False,True
948751,True,True
948758,True,True
948771,False,False
948773,True,True
948776,False,False
948778,False,True
948787,True,True
948788,True,True
948793,True,True
948799,True,True
948804,True,True
948823,True,True
948829,False,False
948833,True,True
948840,True,True
948845,True,True
948851,False,True
948853,True,True
948855,False,False
948857,False,False
948858,True,True
948860,True,True
948865,False,True
948866,False,False
948873,True,True
948882,True,True
951016,True,True
951025,True,True
951034,True,True
951040,True,True
951041,True,True
951045,True,True
951050,False,False
951051,False,False
951057,True,True
951058,False,False
951061,True,True
951062,False,False
951064,False,True
951067,False,True
951074,True,True
951077,True,True
951080,True,True
951086,True,True
951092,False,False
951107,True,True
951113,True,True
951114,False,False
951123,True,True
951124,False,False
951130,False,False
951153,True,True
951155,True,True
951185,True,True
951190,False,True
951191,True,True
951194,False,False
951195,True,True
951197,True,True
951210,False,False
951214,True,True
951217,True,True
951222,False,False
951223,True,True
951228,True,True
951234,False,False
951236,False,False
951241,False,False
951244,True,True
951246,True,True
951251,True,True
951253,True,True
951255,False,False
951256,True,True
951261,True,True
951263,True,True
951269,True,True
951283,True,True
951286,True,True
951301,True,True
951303,True,True
951307,False,False
951309,True,True
951312,True,True
951315,True,True
951320,False,True
951322,True,True
951340,True,True
951342,True,True
951345,True,True
951346,True,True
951348,True,True
951356,True,True
951364,True,True
951366,True,True
951377,True,True
951386,False,False
951401,False,True
951402,True,True
951403,False,True
951409,False,False
951414,True,True
951437,True,True
951438,False,False
951446,True,True
951452,True,True
951453,True,True
951455,True,True
951456,True,True
951459,True,True
951464,False,False
951465,False,False
951492,False,True
951494,False,True
951496,False,False
951508,False,True
951516,True,True
951520,True,True
951537,True,True
951538,False,False
951540,True,True
951542,False,True
951551,True,True
951553,True,True
951555,True,True
951572,False,False
951573,True,True
951587,True,True
951594,True,True
951595,True,True
951597,True,True
951600,True,True
951602,False,False
951625,True,True
951626,True,True
951628,False,False
951629,False,False
951647,True,True
951655,True,True
951667,False,False
951668,True,True
951672,False,True
951675,False,True
951691,False,True
951709,True,True
951713,True,True
951731,True,True
951735,True,True
951740,True,True
951755,False,False
951756,True,True
951758,False,False
951777,True,True
951780,True,True
951784,True,True
951788,True,True
951796,False,False
951798,True,True
951811,True,True
951812,False,False
951818,False,False
951825,True,True
951826,True,True
951828,True,True
951836,True,True
951843,True,True
951852,True,True
951863,True,True
951866,False,False
951872,False,True
951888,True,True
951899,True,True
951906,True,True
951908,True,True
951913,False,False
951921,True,True
951923,True,True
951924,False,True
951927,True,True
951931,True,True
951933,True,True
951936,True,True
951938,True,True
951951,False,False
951952,False,True
951966,True,True
951968,True,True
951980,False,False
951989,True,True
951996,True,True
951997,True,True
952012,True,True
952021,True,True
952025,True,True
952029,True,True
952053,True,True
952054,True,True
952067,True,True
952070,True,True
952071,False,False
952080,False,False
952089,True,True
952099,True,True
952102,False,False
952108,True,True
952114,True,True
952115,True,True
952116,True,True
952117,True,True
952123,True,True
952126,True,True
952138,False,True
952151,True,True
952152,True,True
952161,False,False
952177,True,True
952182,True,True
952203,False,False
952204,True,True
952210,True,True
952222,True,True
952229,False,True
952232,False,False
952247,False,False
952248,True,True
952249,True,True
952261,True,True
952262,True,True
952273,True,True
952278,True,True
952285,True,True
952315,True,True
952322,False,False
952329,True,True
952333,False,False
952340,True,True
952341,False,True
952344,True,True
952351,True,True
952356,True,True
952357,True,True
952359,False,False
952365,True,True
952377,False,False
952381,False,False
952385,True,True
952389,True,True
952397,True,True
952402,True,True
952411,True,True
952413,True,True
952430,True,True
952449,True,True
952456,True,True
952458,True,True
952475,True,True
952495,True,True
952505,True,True
952507,True,True
952508,True,True
952522,True,True
952527,True,True
952529,False,False
952535,True,True
952544,True,True
952553,False,False
952554,True,True
952562,True,True
952566,True,True
952574,True,True
952580,True,True
952587,True,True
952602,True,True
952603,True,True
952604,True,True
952614,False,False
952617,True,True
952619,True,True
952628,True,True
952641,True,True
952648,True,True
952662,False,False
952665,True,True
952669,True,True
952672,True,True
952676,False,False
952695,True,True
952697,False,False
952698,False,False
952701,True,True
952703,True,True
952712,True,True
952724,True,True
952735,False,True
952746,True,True
952748,True,True
952753,True,True
952756,False,False
952757,True,True
952767,True,True
952782,True,True
952795,True,True
952802,False,False
952806,True,True
952808,True,True
952810,True,True
952820,True,True
952825,False,True
952828,True,True
952862,True,True
952867,False,False
952869,True,True
952874,True,True
952883,False,False
952888,True,True
952890,True,True
952893,True,True
952901,True,True
952910,True,True
952912,True,True
952920,True,True
952928,True,True
952934,True,True
952952,True,True
952955,False,False
952967,True,True
952972,True,True
952979,True,True
952983,True,True
952985,False,False
953005,True,True
953011,True,True
953018,True,True
953036,True,True
953042,True,True
953052,True,True
953058,True,True
953063,True,True
953092,True,True
953099,True,True
953112,True,True
953136,True,True
953148,True,True
953153,True,True
953155,False,True
953168,True,True
953170,True,True
953180,False,False
953181,False,False
953188,True,True
953191,True,True
953202,True,True
953204,False,False
953206,False,True
953218,True,True
953223,True,True
953228,True,True
953233,True,True
953243,True,True
953245,True,True
953249,True,True
953273,True,True
953278,True,True
953282,True,True
953285,False,False
953287,True,True
953300,True,True
953311,True,True
953315,True,True
953330,True,True
953338,True,True
953340,True,True
953348,True,True
953356,True,True
953362,False,False
953379,True,True
953396,True,True
953397,True,True
953413,False,False
953417,True,True
953421,True,True
953425,True,True
953426,True,True
953428,True,True
953431,True,True
953432,True,True
953433,True,True
953435,True,True
953436,True,True
953440,True,True
953441,True,True
953446,True,True
953449,True,True
953450,True,True
953453,False,True
953456,True,True
953458,False,False
953459,True,True
953461,True,True
953466,True,True
953469,False,False
953470,True,True
953472,True,True
953475,True,True
953481,True,True
953484,True,True
953485,False,False
953491,True,True
953497,False,True
953500,True,True
953504,True,True
953508,True,True
953523,True,True
953529,True,True
953531,False,False
953536,True,True
953538,True,True
953542,True,True
953544,True,True
953549,True,True
953559,True,True
953562,True,True
953564,True,True
953565,True,True
953566,True,True
953567,True,True
953574,True,True
953575,True,True
953577,True,True
953579,True,True
953583,True,True
953584,False,True
953586,True,True
953587,True,True
953600,True,True
953601,True,True
953603,False,False
953620,True,True
953621,True,True
953622,False,False
953624,True,True
953638,True,True
953643,True,True
953652,False,False
953656,True,True
953662,True,True
953665,True,True
953670,True,True
953673,True,True
953675,True,True
953680,True,True
953688,True,True
953689,True,True
953695,True,True
953698,True,True
953701,False,False
953708,True,True
953716,True,True
953719,True,True
953722,False,False
953724,True,True
953727,False,False
953737,True,True
953742,False,False
953748,True,True
953749,True,True
953752,True,True
953759,True,True
953798,True,True
953807,True,True
953810,True,True
953815,True,True
953818,False,False
953838,False,False
953845,True,True
953853,False,False
953865,True,True
953866,True,True
953870,True,True
953871,False,True
953881,True,True
953883,True,True
953889,True,True
953895,True,True
953899,True,True
953910,True,True
953911,True,True
953927,True,True
953932,True,True
953933,True,True
953939,True,True
953940,True,True
953945,True,True
953949,True,True
953954,False,True
953955,True,True
953964,True,True
953970,False,False
953972,True,True
953974,True,True
953982,True,True
953985,True,True
953990,True,True
953999,True,True
954002,True,True
954005,True,True
954020,True,True
954049,False,False
954052,True,True
954055,True,True
954058,True,True
954067,True,True
954070,False,True
954076,True,True
954086,True,True
954088,False,True
954095,False,False
954096,False,True
954097,True,True
954117,False,False
954127,False,False
954128,True,True
954139,True,True
954147,True,True
954148,True,True
954156,True,True
954161,True,True
954164,True,True
954165,True,True
954166,True,True
954175,False,False
954176,False,True
954177,True,True
954182,True,True
954184,True,True
954186,True,True
954187,True,True
954189,True,True
954190,True,True
954197,False,True
954203,True,True
954205,True,True
954225,True,True
954227,True,True
954230,False,True
954231,False,False
954237,True,True
954245,True,True
954248,False,False
954250,True,True
954257,False,False
954267,True,True
954270,False,False
954271,True,True
954282,True,True
954283,True,True
954287,True,True
954289,False,False
954298,True,True
954307,True,True
954332,True,True
954339,True,True
954340,True,True
954344,True,True
954347,True,True
954351,True,True
954353,True,True
954355,True,True
954357,False,False
954362,False,True
954372,True,True
954381,True,True
954388,True,True
954391,True,True
954403,True,True
954407,False,True
954414,True,True
954418,False,False
954424,True,True
954436,False,False
954439,True,True
954441,True,True
954446,True,True
954447,True,True
954450,False,True
954454,True,True
954455,True,True
954457,True,True
954462,True,True
954463,True,True
954467,True,True
954471,False,False
954479,True,True
954481,True,True
954483,True,True
954498,True,True
954503,False,False
954507,True,True
954519,True,True
954522,False,False
954524,False,False
954525,False,True
954527,False,True
954530,True,True
954531,True,True
954542,True,True
954556,True,True
954561,False,False
954570,True,True
954575,True,True
954578,True,True
954584,True,True
954600,True,True
954612,False,False
954617,False,False
954632,True,True
954634,False,False
954635,True,True
954639,True,True
954643,False,True
954646,True,True
954647,True,True
954651,True,True
954655,True,True
954657,False,False
954673,True,True
954681,True,True
954684,True,True
954693,True,True
954695,False,False
954710,False,True
954714,True,True
954716,True,True
954719,True,True
954720,True,True
954721,True,True
954723,True,True
954730,True,True
954732,True,True
954745,True,True
954811,False,False
954815,False,True
954818,True,True
954824,False,False
955157,True,True
955158,True,True
955166,True,True
955168,True,True
955170,True,True
955171,False,False
955172,True,True
955181,True,True
955192,False,True
955243,True,True
955244,True,True
955248,True,True
955251,False,False
955286,True,True
955296,True,True
955373,True,True
955397,True,True
955399,True,True
955402,True,True
955403,True,True
955414,True,True
955417,True,True
955420,True,True
955431,True,True
955433,True,True
955436,True,True
955437,True,True
955438,False,True
955447,True,True
955452,True,True
955455,True,True
955457,True,True
955470,True,True
955471,True,True
955479,True,True
955485,False,False
955489,True,True
955490,False,False
955493,False,False
955494,False,False
955496,True,True
955498,False,True
955502,True,True
955503,True,True
955504,True,True
955511,True,True
955518,False,False
955531,True,True
955536,True,True
955537,False,False
955544,False,False
955552,False,False
955553,True,True
955578,True,True
955582,True,True
955583,True,True
955588,True,True
955590,True,True
955591,False,False
955592,True,True
955598,False,True
955605,True,True
955608,True,True
955611,True,True
955618,True,True
955620,False,True
955718,False,False
955731,True,True
955742,True,True
955744,True,True
955761,True,True
955764,False,True
955771,False,False
955795,True,True
955877,True,True
955879,True,True
955883,True,True
955906,True,True
955911,True,True
955914,True,True
955919,True,True
955924,False,True
955947,True,True
955952,True,True
955955,True,True
955960,True,True
955962,True,True
955963,True,True
955972,False,False
955977,True,True
955986,False,False
955996,False,False
955998,True,True
956013,True,True
956017,True,True
956020,False,False
956024,True,True
956030,True,True
956034,True,True
956036,False,False
956041,True,True
956045,False,False
956050,False,True
956058,True,True
956059,False,False
956060,False,False
956190,True,True
956191,True,True
956195,True,True
956264,True,True
956275,True,True
956279,True,True
956285,True,True
956286,True,True
956480,True,True
956485,True,True
956490,True,True
956492,False,True
956503,True,True
956506,False,False
956508,True,True
956515,True,True
956527,True,True
956533,False,True
956541,True,True
956546,True,True
956552,True,True
956563,False,False
956566,True,True
956584,False,True
956589,False,True
956592,True,True
956598,True,True
956601,False,False
956608,True,True
956611,True,True
956619,True,True
956624,False,False
956683,True,True
956686,True,True
956689,True,True
956712,True,True
956717,True,True
956725,True,True
956734,True,True
956735,True,True
956736,True,True
956746,True,True
956773,False,True
956780,False,True
956791,True,True
956798,True,True
956802,True,True
956804,True,True
956805,False,True
956806,True,True
956815,True,True
956816,True,True
956818,True,True
956831,True,True
956847,True,True
956849,False,False
956850,True,True
956851,True,True
956856,True,True
956876,False,False
956879,True,True
956889,True,True
956890,False,False
956916,False,True
956926,True,True
956928,False,False
956945,False,False
956948,True,True
956958,True,True
956963,True,True
956967,False,False
956973,False,False
956978,True,True
956980,False,False
956993,True,True
956995,True,True
956998,True,True
957001,True,True
957019,True,True
957033,False,False
957036,False,False
957039,True,True
957056,True,True
957059,False,False
957063,True,True
957067,True,True
957073,False,True
957085,True,True
957114,True,True
957122,False,False
957123,True,True
957135,True,True
957173,True,True
957181,True,True
957196,True,True
957207,True,True
957213,True,True
957377,True,True
957383,True,True
957389,False,False
957642,True,True
957648,True,True
957678,True,True
957680,False,False
957685,True,True
957688,True,True
957705,False,True
957712,True,True
957719,True,True
957735,True,True
957750,True,True
957763,False,False
957765,True,True
957768,True,True
957781,True,True
957787,True,True
957796,True,True
957807,False,True
957809,True,True
957817,True,True
957821,True,True
957826,True,True
957834,True,True
957861,True,True
957864,True,True
957873,True,True
957901,True,True
957910,False,False
957915,True,True
957920,True,True
957923,True,True
957924,True,True
957926,False,False
957927,True,True
957931,False,False
957933,True,True
957936,False,False
957948,True,True
957954,True,True
957961,True,True
957966,True,True
957971,True,True
957976,True,True
957979,True,True
958001,True,True
958003,True,True
958006,True,True
958026,True,True
958027,True,True
958035,False,False
958051,True,True
958053,True,True
958063,False,True
958068,False,False
958070,True,True
958100,True,True
958101,False,True
958110,False,False
958111,False,True
958123,True,True
958124,True,True
958127,True,True
958142,False,False
958150,True,True
958158,False,True
958162,True,True
958168,True,True
958191,True,True
958192,True,True
958197,False,False
958214,True,True
958227,True,True
958229,True,True
958232,True,True
958233,True,True
958234,False,False
958242,True,True
958250,True,True
958270,False,False
958271,True,True
958283,True,True
958287,False,True
958303,True,True
958310,True,True
958317,True,True
958328,True,True
958335,True,True
958336,True,True
958346,True,True
958355,True,True
958363,True,True
958374,True,True
958377,True,True
958380,True,True
958383,True,True
958389,True,True
958393,True,True
958401,False,True
958405,True,True
958407,True,True
958408,True,True
958418,True,True
958421,False,False
958423,True,True
958426,True,True
958434,True,True
958435,False,False
958442,True,True
958443,True,True
958446,False,True
958453,True,True
958461,True,True
958472,False,False
958473,False,False
958486,True,True
958487,True,True
958489,True,True
958495,True,True
958497,True,True
958502,True,True
958506,True,True
958517,True,True
958530,True,True
958532,True,True
958539,True,True
958546,True,True
958548,True,True
958550,True,True
958555,True,True
958558,True,True
958570,True,True
958588,True,True
958592,True,True
958603,True,True
958604,True,True
958605,False,False
958613,True,True
958615,True,True
958620,True,True
958637,True,True
958640,True,True
958643,True,True
958650,True,True
958657,True,True
958661,True,True
958662,True,True
958669,True,True
958670,False,False
958672,True,True
958673,False,False
958687,False,False
958691,True,True
958694,True,True
958696,False,True
958702,True,True
958704,True,True
958713,True,True
958715,True,True
958716,True,True
958719,True,True
958723,True,True
958724,True,True
958725,True,True
958737,False,True
958740,True,True
958746,True,True
958749,False,False
958750,True,True
958751,True,True
958757,False,False
958758,True,True
958759,True,True
958761,True,True
958770,False,False
958775,True,True
958778,True,True
958780,True,True
958781,False,False
958782,True,True
958786,True,True
958790,True,True
958795,True,True
958800,True,True
958801,True,True
958809,True,True
958811,False,False
958812,True,True
958816,True,True
958817,True,True
958818,True,True
958821,False,False
958833,True,True
958835,True,True
958837,False,True
958838,True,True
958839,False,False
958843,False,False
958847,True,True
958850,True,True
958852,True,True
958862,True,True
958870,True,True
958872,True,True
958875,True,True
958876,True,True
958883,True,True
958890,False,False
958895,True,True
958896,False,False
958898,True,True
958900,True,True
958919,True,True
958921,True,True
958922,True,True
958923,True,True
958932,False,True
958938,False,True
958945,True,True
958947,True,True
958954,False,True
958958,True,True
